Number,ID,OBJECTID,LINE_NO,GMT_DATE,GMT_TIME,LMT_DATE,LMT_TIME,ECEF_X,ECEF_Y,ECEF_Z,LATITUDE,LONGITUDE,HEIGHT,DOP,NAV,VALIDATED,SATS_USED,CH1_SATID,CH1_C_N,CH2_SATID,CH2_C_N,CH3_SATID,CH3_C_N,CH4_SATID,CH4_C_N,CH5_SATID,CH5_C_N,CH6_SATID,CH6_C_N,CH7_SATID,CH7_C_N,CH8_SATID,CH8_C_N,CH9_SATID,CH9_C_N,CH10_SATID,CH10_C_N,CH11_SATID,CH11_C_N,CH12_SATID,CH12_C_N,MAIN_VOL,BU_VOL,TEMP,CLK_OFFSET,REMARKS,Year,Month,Day,LandCover,Roads_Dist,Wetlands_D,Water_Dist,scale_Elev,scale_Slop,scale_RELa,PercentC,PercentN,PercentP,qtyC,qtyN,qtyP,CNratio,CPratio,NPratio,FID_Forest,OBJECTID_1,FORESTID,FORESTTYPE,STOCKING,SITECODE,SHAPE_Leng,SHAPE_Area,OBJECTID_2,SPCOMP,STRATUM,AGE_CODE,HGT_CODE,CDEN_CODE,RR_SUBTYPE,FORESTID_1,OID_,Device_ID,Altitude,Fix_Status,Temp__C_,Main__V_,Back__V_,...83,...84,...85,...86,itime,idate,datetime,EASTING,NORTHING
429,PPM004,1356,726,2011-07-02T00:00:00Z,14:00:38,2011-07-02T00:00:00Z,10:30:38,2209494,-3351808,4939773,51.087603,-56.607342,129.8,2.4,3D,Yes,6,9,35,12,47,14,47,22,47,25,50,31,44,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.64,19,,0,2011,7,2,1,2950.18,870.269,2167.81,-0.367030538253,0.0503305600894,0.241947409192,49.7781143783,2.84683997061,0.272847622039,-3.64547311769,-6.52023999658,-8.88157785892,20.9155753097,502.260428333,23.9127675558,6397,1231950,1041307,1,ST,M,875.298034631,22587.9083499,471778,bFbS,bF32,5,3,2,1,1041307,,,,,,,,,,,,14:00:38,2011-07-02,2011-07-02T14:00:38Z,527500.692641995,5659640.07052479
440,PPM004,1394,727,2011-07-02T00:00:00Z,16:01:17,2011-07-02T00:00:00Z,12:31:17,2209404,-3351851,4939781,51.087743,-56.608752,127.47,2,3D,Yes,4,12,29,14,44,25,44,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3.68,20,,0,2011,7,2,1,2885.28,880.905,2242.42,-0.343024724171,-0.0796967189324,0.424789025066,49.7355279873,2.84749774206,0.271174045147,-3.02351308828,-5.89719816337,-8.26171379608,20.8889751926,500.583156186,23.9565313388,6397,1231950,1041307,1,ST,M,875.298034631,22587.9083499,471778,bFbS,bF32,5,3,2,1,1041307,,,,,,,,,,,,16:01:17,2011-07-02,2011-07-02T16:01:17Z,527401.857696828,5659655.11355286
447,PPM004,1405,728,2011-07-02T00:00:00Z,18:00:43,2011-07-02T00:00:00Z,14:30:43,2209369,-3351883,4939796,51.087776,-56.60942,143.82,2.6,3D,Yes,7,3,41,6,41,13,47,16,47,23,47,29,35,31,41,0,0,0,0,0,0,0,0,0,0,3.46,3.66,20,,0,2011,7,2,1,2821.1,898.35,2317.3,-0.319018910089,-0.142886775615,0.511389567941,49.7355279873,2.84749774206,0.271174045147,-3.02351308828,-5.89719816337,-8.26171379608,20.8889751926,500.583156186,23.9565313388,6397,1231950,1041307,1,ST,M,875.298034631,22587.9083499,471778,bFbS,bF32,5,3,2,1,1041307,,,,,,,,,,,,18:00:43,2011-07-02,2011-07-02T18:00:43Z,527355.0536305,5659658.53493963
450,PPM004,1410,736,2011-07-03T00:00:00Z,10:00:41,2011-07-03T00:00:00Z,06:30:41,2209370,-3351887,4939804,51.087794,-56.60944,152.49,3.6,3D,Yes,6,9,50,15,47,18,38,21,47,26,41,27,50,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.66,17,,0,2011,7,3,1,2821.1,898.35,2317.3,-0.319018910089,-0.142886775615,0.511389567941,49.7355279873,2.84749774206,0.271174045147,-3.02351308828,-5.89719816337,-8.26171379608,20.8889751926,500.583156186,23.9565313388,6397,1231950,1041307,1,ST,M,875.298034631,22587.9083499,471778,bFbS,bF32,5,3,2,1,1041307,,,,,,,,,,,,10:00:41,2011-07-03,2011-07-03T10:00:41Z,527353.642277768,5659660.52919826
452,PPM004,1412,737,2011-07-03T00:00:00Z,12:00:23,2011-07-03T00:00:00Z,08:30:23,2209429,-3351834,4939790,51.087797,-56.60832,134.2,4.4,3D,Yes,5,9,41,15,38,18,50,22,41,27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.66,14,,0,2011,7,3,1,2885.28,880.905,2242.42,-0.343024724171,-0.0796967189324,0.424789025066,49.7045366708,2.8185601201,0.27161428624,-3.7527122692,-6.63626291028,-8.99153546553,21.1053506887,503.654010641,23.7992763497,6397,1231950,1041307,1,ST,M,875.298034631,22587.9083499,471778,bFbS,bF32,5,3,2,1,1041307,,,,,,,,,,,,12:00:23,2011-07-03,2011-07-03T12:00:23Z,527432.081662872,5659661.27947011
126,PPM004,656,742,2011-07-03T00:00:00Z,22:00:49,2011-07-03T00:00:00Z,18:30:49,2209818,-3352645,4939135,51.077866,-56.610055,184.43,2.6,3D,Yes,7,3,44,6,38,7,38,8,44,11,44,19,47,28,38,0,0,0,0,0,0,0,0,0,0,3.42,3.64,13,,0,2011,7,3,1,2189.19,1983.89,2241.03,-0.0669578622269,-0.30022307944,-0.211949264602,49.6228526904,2.98248595589,0.290359522885,-3.6939432364,-6.52192112952,-8.86720945621,20.0090062566,472.716622571,23.5329347931,2259,1205049,1030464,1,ST,M,832.14561732,25149.3725,488649,bF,bF32,4,3,2,1,1030464,,,,,,,,,,,,22:00:49,2011-07-03,2011-07-03T22:00:49Z,527316.416002683,5658556.25943851
54,PPM004,372,747,2011-07-04T00:00:00Z,08:00:35,2011-07-04T00:00:00Z,04:30:35,2209414,-3353439,4938751,51.072615,-56.621102,162.57,2.4,3D,Yes,5,2,29,5,47,8,41,26,44,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.66,15,,0,2011,7,4,1,1230.75,2513.9,1796.7,-0.162981118555,-0.447375315194,-1.77552019796,49.5870238169,3.1198180968,0.297237136853,-2.86235554269,-5.6438156935,-8.0100564504,19.0724831683,458.138351719,23.9335496607,4099,1218532,1035108,1,ST,G,966.414116871,32142.2772499,482151,bF,bF52,6,5,2,1,1035108,,,,,,,,,,,,08:00:35,2011-07-04,2011-07-04T08:00:35Z,526545.55851519,5657968.28394913
43,PPM004,351,748,2011-07-04T00:00:00Z,10:00:48,2011-07-04T00:00:00Z,06:30:48,2209527,-3353476,4938682,51.071575,-56.620046,167.37,2.4,3D,Yes,7,9,47,15,50,18,47,21,35,22,38,26,47,27,47,0,0,0,0,0,0,0,0,0,0,3.44,3.68,18,,0,2011,7,4,1,1202.68,2365.03,1669.54,-0.162981118555,-0.292779913816,-1.02799468536,49.8985566676,2.80209384151,0.267236427252,-2.92136519937,-5.80949467844,-8.18522010281,21.1320675361,516.74696362,24.1357530345,6155,1230814,1031768,1,ST,G,930.267559122,23507.9759,490700,bF,bF42,4,4,2,1,1031768,,,,,,,,,,,,10:00:48,2011-07-04,2011-07-04T10:00:48Z,526620.13819433,5657853.01226337
41,PPM004,330,749,2011-07-04T00:00:00Z,12:00:24,2011-07-04T00:00:00Z,08:30:24,2209569,-3353577,4938581,51.070253,-56.620339,156.32,3,3D,Yes,6,9,50,14,41,15,35,18,41,22,44,27,35,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.68,21,,0,2011,7,4,1,1163.33,2326.66,1595.39,-0.150978211514,-0.165121140743,-0.92568121304,49.6860268001,3.00608524189,0.290546018637,-3.59087743628,-6.41157331777,-8.76498645292,19.8513307465,473.056685817,23.6970200887,5651,1228559,1032718,1,ST,G,915.095612217,25393.7327499,483970,bF,bF52,4,5,2,1,1032718,,,,,,,,,,,,12:00:24,2011-07-04,2011-07-04T12:00:24Z,526600.368073892,5657705.89389033
42,PPM004,333,750,2011-07-04T00:00:00Z,14:00:54,2011-07-04T00:00:00Z,10:30:54,2209549,-3353583,4938597,51.070385,-56.620624,165,3.6,3D,Yes,5,12,44,14,44,22,29,25,44,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.68,28,,0,2011,7,4,1,1094.59,2396.32,1569.89,-0.162981118555,-0.608565127861,-1.02799468536,49.6860268001,3.00608524189,0.290546018637,-3.59087743628,-6.41157331777,-8.76498645292,19.8513307465,473.056685817,23.6970200887,5651,1228559,1032718,1,ST,G,915.095612217,25393.7327499,483970,bF,bF52,4,5,2,1,1032718,,,,,,,,,,,,14:00:54,2011-07-04,2011-07-04T14:00:54Z,526580.324434463,5657720.47000642
459,PPM004,1439,757,2011-07-05T00:00:00Z,04:00:43,2011-07-05T00:00:00Z,00:30:43,2209011,-3352097,4939809,51.087977,-56.615367,142.43,5.2,3D,Yes,5,4,47,10,44,13,47,17,47,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.68,19,,0,2011,7,5,1,2565.23,1009.01,2716.84,-0.234998560802,0.113712226708,-0.101469575405,50.0305107088,2.69273036091,0.256121438347,-2.92049443083,-5.84628443359,-8.22411126589,21.8601632724,535.26796611,24.1938681123,4203,1219308,1034324,1,ST,M,724.782569288,18299.2168,479607,bF,bF43,5,4,3,1,1034324,,,,,,,,,,,,04:00:43,2011-07-05,2011-07-05T04:00:43Z,526938.428122379,5659678.69463062
444,PPM004,1402,762,2011-07-05T00:00:00Z,14:00:55,2011-07-05T00:00:00Z,10:30:55,2209370,-3351875,4939787,51.087768,-56.609346,132.97,4.6,3D,Yes,5,9,29,12,41,14,38,22,41,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.64,23,,0,2011,7,5,1,2821.1,898.35,2317.3,-0.319018910089,-0.142886775615,0.511389567941,49.7355279873,2.84749774206,0.271174045147,-3.02351308828,-5.89719816337,-8.26171379608,20.8889751926,500.583156186,23.9565313388,6397,1231950,1041307,1,ST,M,875.298034631,22587.9083499,471778,bFbS,bF32,5,3,2,1,1041307,,,,,,,,,,,,14:00:55,2011-07-05,2011-07-05T14:00:55Z,527360.241071936,5659657.67279404
489,PPM004,1501,764,2011-07-05T00:00:00Z,18:01:17,2011-07-05T00:00:00Z,14:31:17,2209507,-3351547,4939976,51.090223,-56.605136,155.38,4,3D,Yes,5,6,41,16,47,23,44,29,38,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,24,,0,2011,7,5,1,3261.96,551.533,2150.56,-0.451050887541,-0.47426880537,0.850565871122,49.6684727318,2.78031511319,0.266929970011,-3.80477021233,-6.70084319208,-9.05923080025,21.3629118378,511.175406613,23.8905266415,4486,1221428,1034659,1,ST,M,2659.73733378,125479.92305,478326,bF,bF52,5,5,2,1,1034659,,,,,,,,,,,,18:01:17,2011-07-05,2011-07-05T18:01:17Z,527653.631893532,5659932.25363572
492,PPM004,1507,765,2011-07-05T00:00:00Z,20:00:47,2011-07-05T00:00:00Z,16:30:47,2209549,-3351450,4939978,51.090639,-56.603874,120.6,6.2,3D,Yes,5,3,44,6,47,7,38,16,41,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,22,,0,2011,7,5,1,3325.11,551.533,2081.62,-0.499062515705,-0.0871014072098,0.0909677889826,49.7382092151,2.83564818692,0.269481183186,-3.65463948212,-6.53290716182,-8.90220373364,20.9934968078,507.869704442,24.1058797119,4486,1221428,1034659,1,ST,M,2659.73733378,125479.92305,478326,bF,bF52,5,5,2,1,1034659,,,,,,,,,,,,20:00:47,2011-07-05,2011-07-05T20:00:47Z,527741.764751204,5659978.98962123
410,PPM004,1312,767,2011-07-06T00:00:00Z,00:00:56,2011-07-05T00:00:00Z,20:30:56,2209714,-3351688,4939764,51.087406,-56.603778,135.93,3,3D,Yes,5,11,47,17,47,24,50,27,29,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,20,,0,2011,7,6,1,3148.66,866.695,1945.98,-0.319018910089,1.13781482043,-0.497213207559,50.0225641658,2.90888157415,0.276419543484,-3.35820126695,-6.2143497649,-8.58636956236,20.4962126977,498.040219961,24.085094985,4486,1221428,1034659,1,ST,M,2659.73733378,125479.92305,478326,bF,bF52,5,5,2,1,1034659,,,,,,,,,,,,00:00:56,2011-07-06,2011-07-06T00:00:56Z,527750.422508524,5659619.50027979
161,PPM004,747,771,2011-07-06T00:00:00Z,08:00:53,2011-07-06T00:00:00Z,04:30:53,2209920,-3352290,4939297,51.080461,-56.606052,159.53,4.4,3D,Yes,5,5,41,8,35,15,38,21,47,26,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,15,,0,2011,7,6,1,2556.75,1654.6,1971.34,-0.090963676309,-0.571284463082,-0.304655852817,49.6069175637,2.96667978367,0.289557448556,-3.73266990017,-6.56576979436,-8.90823207088,20.1144870499,473.808902376,23.47721194,5657,1228597,1032721,1,ST,G,12500.4400354,744908.66745,483973,bF,bF52,4,5,2,1,1032721,,,,,,,,,,,,08:00:53,2011-07-06,2011-07-06T08:00:53Z,527595.289392161,5658846.3281776
162,PPM004,748,772,2011-07-06T00:00:00Z,10:00:59,2011-07-06T00:00:00Z,06:30:59,2209926,-3352295,4939308,51.08047,-56.60602,172.78,3.6,3D,Yes,5,9,44,15,47,21,35,26,35,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,16,,0,2011,7,6,1,2556.75,1654.6,1971.34,-0.090963676309,-0.571284463082,-0.304655852817,49.6069175637,2.96667978367,0.289557448556,-3.73266990017,-6.56576979436,-8.90823207088,20.1144870499,473.808902376,23.47721194,5657,1228597,1032721,1,ST,G,12500.4400354,744908.66745,483973,bF,bF52,4,5,2,1,1032721,,,,,,,,,,,,10:00:59,2011-07-06,2011-07-06T10:00:59Z,527597.525567856,5658847.3410122
179,PPM004,865,774,2011-07-06T00:00:00Z,14:00:53,2011-07-06T00:00:00Z,10:30:53,2209909,-3352131,4939396,51.08199,-56.604934,149.35,2.6,3D,Yes,5,12,41,14,47,22,35,25,44,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,23,,0,2011,7,6,1,2711.13,1497.02,1892.61,-0.126972397432,-0.608565127861,-0.00173851649241,49.8496220326,2.70970991214,0.261405580213,-3.09681414075,-6.01529109151,-8.37891155915,21.7483776139,525.357605751,23.9015211391,4814,1223370,1032287,1,ST,M,1194.24676527,37527.54595,494666,bF,bF42,4,4,2,1,1032287,,,,,,,,,,,,14:00:53,2011-07-06,2011-07-06T14:00:53Z,527672.690662822,5659016.77982051
204,PPM004,973,776,2011-07-06T00:00:00Z,18:00:53,2011-07-06T00:00:00Z,14:30:53,2210203,-3351769,4939529,51.083723,-56.598588,164.64,4,3D,Yes,5,13,47,16,47,21,38,23,47,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,27,,0,2011,7,6,1,3234.25,1320.77,1452.82,-0.114969490391,-0.756921243661,-1.54112276979,49.5400814219,3.04467999072,0.295598252907,-3.68478359604,-6.4913231818,-8.83928878952,19.59610442,464.06908765,23.5896152642,5657,1228597,1032721,1,ST,G,12500.4400354,744908.66745,483973,bF,bF52,4,5,2,1,1032721,,,,,,,,,,,,18:00:53,2011-07-06,2011-07-06T18:00:53Z,528116.148894263,5659211.90160751
205,PPM004,974,778,2011-07-06T00:00:00Z,22:00:45,2011-07-06T00:00:00Z,18:30:45,2210132,-3351816,4939532,51.083739,-56.599803,167.07,5,3D,Yes,5,3,44,6,32,7,44,11,38,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.68,19,,0,2011,7,6,1,3169.3,1299.45,1529.83,-0.114969490391,-0.723106427163,-1.15696015343,49.5806697019,3.01280359952,0.292534849338,-3.68542780467,-6.50295498884,-8.85090764612,19.8081113261,469.164244434,23.5918821995,5657,1228597,1032721,1,ST,G,12500.4400354,744908.66745,483973,bF,bF52,4,5,2,1,1032721,,,,,,,,,,,,22:00:45,2011-07-06,2011-07-06T22:00:45Z,528031.037124339,5659213.21767967
183,PPM004,897,779,2011-07-07T00:00:00Z,00:01:17,2011-07-06T00:00:00Z,20:31:17,2210270,-3351869,4939464,51.082514,-56.598575,189.68,3,3D,Yes,5,11,32,17,38,19,29,24,41,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,17,,0,2011,7,7,1,3148.66,1471.93,1426.96,-0.114969490391,-0.924452050531,-0.0131413628132,49.7736656968,2.7731556459,0.267200551124,-3.0874024655,-5.98406190655,-8.34883305365,21.326539228,515.774451581,23.9216347279,4790,1223271,1031777,1,ST,G,8740.3194241,561474.6488,490709,bF,bF42,4,4,2,1,1031777,,,,,,,,,,,,00:01:17,2011-07-07,2011-07-07T00:01:17Z,528117.792361878,5659077.45997317
164,PPM004,780,780,2011-07-07T00:00:00Z,02:00:41,2011-07-06T00:00:00Z,22:30:41,2210563,-3351818,4939352,51.081052,-56.594684,177.13,2.8,3D,Yes,4,4,47,17,44,20,44,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,17,,0,2011,7,7,1,3257.2,1697.2,1181.86,-0.138975304473,-0.694206068899,1.69769882016,49.8922744953,2.55615928615,0.249028981542,-3.25318698367,-6.22323479721,-8.577227788,22.7717129428,544.991007501,23.7258155853,4790,1223271,1031777,1,ST,G,8740.3194241,561474.6488,490709,bF,bF42,4,4,2,1,1031777,,,,,,,,,,,,02:00:41,2011-07-07,2011-07-07T02:00:41Z,528391.23115281,5658916.37152501
166,PPM004,788,781,2011-07-07T00:00:00Z,04:00:44,2011-07-07T00:00:00Z,00:30:44,2210547,-3351800,4939342,51.081162,-56.594733,154.38,2.8,3D,Yes,6,2,38,4,47,10,47,13,50,17,35,23,41,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.66,18,,0,2011,7,7,1,3257.2,1697.2,1181.86,-0.138975304473,-0.694206068899,1.69769882016,49.8922744953,2.55615928615,0.249028981542,-3.25318698367,-6.22323479721,-8.577227788,22.7717129428,544.991007501,23.7258155853,4790,1223271,1031777,1,ST,G,8740.3194241,561474.6488,490709,bF,bF42,4,4,2,1,1031777,,,,,,,,,,,,04:00:44,2011-07-07,2011-07-07T04:00:44Z,528387.731534789,5658928.58515692
201,PPM004,970,782,2011-07-07T00:00:00Z,06:00:41,2011-07-07T00:00:00Z,02:30:41,2210134,-3351814,4939525,51.083703,-56.599763,161.27,2.4,3D,Yes,6,2,47,4,32,5,50,10,38,26,41,29,47,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,18,,0,2011,7,7,1,3169.3,1299.45,1529.83,-0.114969490391,-0.723106427163,-1.15696015343,49.5806697019,3.01280359952,0.292534849338,-3.68542780467,-6.50295498884,-8.85090764612,19.8081113261,469.164244434,23.5918821995,5657,1228597,1032721,1,ST,G,12500.4400354,744908.66745,483973,bF,bF52,4,5,2,1,1032721,,,,,,,,,,,,06:00:41,2011-07-07,2011-07-07T06:00:41Z,528033.860597873,5659209.22953367
264,PPM004,1065,784,2011-07-07T00:00:00Z,10:02:15,2011-07-07T00:00:00Z,06:32:15,2210953,-3351125,4939604,51.085018,-56.584592,144.7,2.6,3D,Yes,5,5,29,15,47,18,50,26,44,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,3.68,16,,0,2011,7,7,1,4109.21,1735.18,668.56,-0.222995653761,-0.100220110909,1.21493653845,49.7747952269,2.78760918043,0.271486848305,-3.77056367624,-6.66492530316,-9.010063602,21.3078648931,503.689335787,23.5647697091,4484,1221426,1034657,1,ST,M,3281.59886716,123448.93925,478324,bF,bF52,5,5,2,1,1034657,,,,,,,,,,,,10:02:15,2011-07-07,2011-07-07T10:02:15Z,529095.656454765,5659361.34886331
123,PPM004,652,786,2011-07-07T00:00:00Z,14:00:41,2011-07-07T00:00:00Z,10:30:41,2211619,-3351426,4939094,51.077816,-56.579026,136.16,3.2,3D,Yes,5,12,41,14,38,22,44,25,44,31,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,3.68,28,,0,2011,7,7,10,3956.82,1128.11,401.754,-0.367030538253,-0.51793448285,0.329566663003,49.9037170392,2.63847550522,0.250251693559,-3.06435884697,-6.00725762953,-8.38622734754,22.2269266213,544.221741479,24.2641350152,4691,1222811,1032274,1,ST,M,4446.61965456,174783.264,494653,bF,bF42,4,4,2,1,1032274,,,,,,,,,,,,14:00:41,2011-07-07,2011-07-07T14:00:41Z,529490.082515051,5658562.66657251
132,PPM004,664,787,2011-07-07T00:00:00Z,16:00:47,2011-07-07T00:00:00Z,12:30:47,2211609,-3351418,4939114,51.078015,-56.579082,144.07,2.8,3D,Yes,5,14,44,16,38,25,38,29,41,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.68,24,,0,2011,7,7,10,4000.51,1205.26,324.862,-0.367030538253,-0.51793448285,0.329566663003,49.8880305482,2.63466791108,0.25010277777,-3.08353847203,-6.02757146357,-8.40562675607,22.252620627,544.352949526,24.2478052912,4691,1222811,1032274,1,ST,M,4446.61965456,174783.264,494653,bF,bF42,4,4,2,1,1032274,,,,,,,,,,,,16:00:47,2011-07-07,2011-07-07T16:00:47Z,529486.033131307,5658584.7738726
106,PPM004,622,788,2011-07-07T00:00:00Z,18:00:54,2011-07-07T00:00:00Z,14:30:54,2211698,-3351425,4939065,51.077354,-56.578077,140.41,3.4,3D,Yes,5,3,44,6,50,16,47,29,29,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.66,20,,0,2011,7,7,1,4021.4,1114.27,393.952,-0.367030538253,-0.418828645567,0.439093345608,49.9163230204,2.62268734855,0.248931592853,-3.07335936965,-6.02163049618,-8.39983326593,22.331963876,546.361783015,24.2494705424,6059,1230392,1032606,1,ST,M,1217.31896123,28320.01875,483858,bF,bF43,4,4,3,1,1032606,,,,,,,,,,,,18:00:54,2011-07-07,2011-07-07T18:00:54Z,529556.855986535,5658511.6704806
102,PPM004,606,789,2011-07-07T00:00:00Z,20:00:41,2011-07-07T00:00:00Z,16:30:41,2211689,-3351455,4939056,51.077163,-56.57842,146.03,4.8,3D,Yes,5,3,47,6,41,8,41,16,38,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.66,18,,0,2011,7,7,1,3977.16,1036.33,472.743,-0.367030538253,-0.418828645567,0.439093345608,49.9037170392,2.63847550522,0.250251693559,-3.06435884697,-6.00725762953,-8.38622734754,22.2269266213,544.221741479,24.2641350152,4691,1222811,1032274,1,ST,M,4446.61965456,174783.264,494653,bF,bF42,4,4,2,1,1032274,,,,,,,,,,,,20:00:41,2011-07-07,2011-07-07T20:00:41Z,529532.949582601,5658490.29279156
101,PPM004,604,790,2011-07-07T00:00:00Z,22:00:47,2011-07-07T00:00:00Z,18:30:47,2211689,-3351455,4939042,51.077084,-56.57842,135.14,2.4,3D,Yes,7,3,38,7,38,8,44,11,47,19,38,26,35,28,32,0,0,0,0,0,0,0,0,0,0,3.44,3.66,17,,0,2011,7,7,1,3977.16,1036.33,472.743,-0.367030538253,-0.418828645567,0.439093345608,50.0178768781,2.64637360007,0.250605467423,-2.96177841551,-5.90299713955,-8.28420536195,22.1713631365,544.237340692,24.2891656578,4691,1222811,1032274,1,ST,M,4446.61965456,174783.264,494653,bF,bF42,4,4,2,1,1032274,,,,,,,,,,,,22:00:47,2011-07-07,2011-07-07T22:00:47Z,529532.999873626,5658481.50762637
39,PPM004,315,798,2011-07-08T00:00:00Z,14:00:37,2011-07-08T00:00:00Z,10:30:37,2211110,-3352628,4938563,51.069761,-56.594531,177.37,2.4,3D,Yes,5,12,29,14,44,22,38,25,47,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.66,18,,0,2011,7,8,1,2556.75,987.242,1728.01,0.0770770222657,0.0045530821875,0.138114809391,49.7851311826,2.97163457194,0.289086784401,-2.94617154118,-5.7785468517,-8.12272524632,20.0524414943,471.061820463,23.4412771888,6533,1233120,1040882,1,ST,M,2352.31539096,96899.5554,469669,bFbS,bF32,3,3,2,1,1040882,,,,,,,,,,,,14:00:37,2011-07-08,2011-07-08T14:00:37Z,528408.861263644,5657660.8189632
40,PPM004,323,799,2011-07-08T00:00:00Z,16:01:09,2011-07-08T00:00:00Z,12:31:09,2211106,-3352598,4938577,51.070031,-56.594343,171.14,3,3D,Yes,4,23,41,25,44,29,41,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.68,24,,0,2011,7,8,1,2622.67,952.029,1675.11,0.0650741152247,0.0739878620275,0.208472362112,49.6845832888,2.95469373014,0.287919079265,-3.04810153574,-5.88528904061,-8.22703863843,20.168041903,472.403315842,23.4122139625,6533,1233120,1040882,1,ST,M,2352.31539096,96899.5554,469669,bFbS,bF32,3,3,2,1,1040882,,,,,,,,,,,,16:01:09,2011-07-08,2011-07-08T16:01:09Z,528421.867915659,5657690.91671816
131,PPM004,663,801,2011-07-08T00:00:00Z,20:00:42,2011-07-08T00:00:00Z,16:30:42,2211498,-3351485,4939105,51.078,-56.58093,133.79,2.6,3D,Yes,7,3,47,6,47,7,47,8,41,13,35,16,47,19,47,0,0,0,0,0,0,0,0,0,0,3.48,3.68,23,,0,2011,7,8,10,3934.01,1223.16,352.362,-0.355027631212,-0.355047549913,0.640354992517,49.9391867124,2.6414789549,0.248312147087,-2.37224349173,-5.31394097304,-7.69836999534,22.1829451427,543.406066798,24.3431471351,7218,1237628,1041132,1,ST,P,1435.50725204,58240.5556499,474010,bFbS,bF32,4,3,2,1,1041132,,,,,,,,,,,,20:00:42,2011-07-08,2011-07-08T20:00:42Z,529356.587515455,5658582.36751076
137,PPM004,679,802,2011-07-08T00:00:00Z,22:00:36,2011-07-08T00:00:00Z,18:30:36,2211551,-3351432,4939124,51.078213,-56.579882,139.12,2.6,3D,Yes,7,3,41,6,32,7,44,8,44,11,44,19,44,24,44,0,0,0,0,0,0,0,0,0,0,3.46,3.68,20,,0,2011,7,8,10,3934.01,1223.16,352.362,-0.355027631212,-0.355047549913,0.640354992517,49.6913450255,2.84967893423,0.271479311625,-3.05703863016,-5.92962596316,-8.29354022518,20.875514194,499.878459998,23.9510973452,7218,1237628,1041132,1,ST,P,1435.50725204,58240.5556499,474010,bFbS,bF32,4,3,2,1,1041132,,,,,,,,,,,,22:00:36,2011-07-08,2011-07-08T22:00:36Z,529429.866349269,5658606.47238675
135,PPM004,673,803,2011-07-09T00:00:00Z,00:00:44,2011-07-08T00:00:00Z,20:30:44,2211584,-3351412,4939110,51.078123,-56.579332,129.16,2.2,3D,Yes,6,9,41,11,41,17,50,20,38,24,47,28,35,0,0,0,0,0,0,0,0,0,0,0,0,3.44,3.66,17,,0,2011,7,9,10,4000.51,1205.26,324.862,-0.367030538253,-0.51793448285,0.329566663003,49.8880305482,2.63466791108,0.25010277777,-3.08353847203,-6.02757146357,-8.40562675607,22.252620627,544.352949526,24.2478052912,4691,1222811,1032274,1,ST,M,4446.61965456,174783.264,494653,bF,bF42,4,4,2,1,1032274,,,,,,,,,,,,00:00:44,2011-07-09,2011-07-09T00:00:44Z,529468.451660855,5658596.6839069
